~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;688;5;10000;96;96;21;60891
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;705;1;10000;64;64;18;41052
~/Workplace/PSL/Smart_Induct/Evaluation/Boolean_Expression_Checkers.thy;210;-;3120;154;152;20;110671
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;47;1;4;4;4;21;1345
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;341;8;384;72;72;19;179003
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;44;2;20;8;8;21;3336
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;50;2;1040;32;32;21;16909
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;725;1;10000;128;128;18;37776
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;237;1;40;24;24;19;5085
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;279;4;128;24;24;21;9415
~/Workplace/PSL/Smart_Induct/Evaluation/Boolean_Expression_Checkers.thy;131;3;10000;305;305;21;192101
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;415;4;1040;48;48;21;17523
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;285;4;10000;96;96;21;43485
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;395;-;1040;80;80;21;314472
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;788;1;20;8;8;21;3662
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;791;1;20;8;8;19;3403
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;476;-;2080;96;96;21;39035
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;800;2;20;12;12;21;5712
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;797;2;128;24;24;19;9338
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;838;1;20;8;8;21;3266
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;824;1;20;8;8;21;3202
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;613;1;60;36;36;21;19060
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;849;-;128;24;24;21;9102
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;803;-;1040;48;48;21;23868
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;794;2;1040;48;48;19;31598
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;77;7;10000;192;192;21;104137
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;852;6;128;24;24;21;31719
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;911;3;1040;48;48;21;34542
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;753;1;10000;64;64;18;151297
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;926;3;128;24;24;21;16314
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;935;2;20;8;8;21;2016
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;305;-;10000;224;224;18;134516
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;922;4;10000;96;96;21;49850
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1053;1;4;4;4;21;1191
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;941;3;1040;48;48;21;23142
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1060;1;4;4;4;19;3336
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;818;6;1040;64;64;21;98103
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1161;2;20;8;8;21;1965
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1046;4;1040;64;64;21;36428
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;917;-;10000;128;128;21;98148
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;932;1;1040;32;32;19;78534
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;929;-;10000;96;96;18;101698
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;806;-;10000;96;96;21;148703
~/Workplace/PSL/Smart_Induct/Evaluation/Boolean_Expression_Checkers.thy;346;2;12;10;10;21;4107
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1682;1;8;4;4;21;848
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1192;7;128;24;24;19;22720
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1685;1;8;6;6;21;1649
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1688;3;8;4;4;18;2244
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1708;2;20;8;8;21;2736
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1716;3;4;4;4;18;2374
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1586;6;256;48;16;19;9772
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1719;1;4;4;4;21;2085
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1700;4;128;24;24;21;8660
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1722;3;4;4;4;18;2392
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1313;2;128;24;24;21;15911
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1713;5;20;8;8;18;9846
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1346;1;256;56;56;20;19603
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1727;2;1040;32;32;21;14032
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1742;2;128;16;16;21;12124
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1739;9;128;16;16;18;16254
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1746;9;128;16;16;18;16415
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1766;6;256;48;48;19;12453
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1319;6;1040;64;64;19;33979
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2113;4;8;6;6;19;2199
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2033;-;20;8;8;20;5731
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2066;2;40;12;12;19;6887
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;1733;-;1040;32;32;18;30940
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2273;-;256;32;32;19;19104
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2047;-;2080;64;64;18;35883
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2663;4;20;12;12;20;13515
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;744;1;10000;128;128;19;434778
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2669;3;20;12;12;18;10886
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;735;1;10000;128;128;19;453141
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2769;-;20;8;8;18;17432
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2673;-;10000;224;224;21;85711
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2657;-;10000;128;128;21;140969
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;3869;4;128;16;16;21;2521
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;3910;-;8;6;6;18;3450
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;3638;3;128;16;16;20;49053
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;3917;9;128;24;24;21;37797
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;40;1;20;12;12;21;4592
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;46;1;4;4;4;21;1430
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;3969;6;1040;32;32;21;31308
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;3961;1;128;16;16;21;55247
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4127;4;128;16;16;21;9466
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4121;4;256;24;24;21;11969
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4148;4;128;16;16;19;9190
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4133;1;20;8;8;21;10294
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4232;1;128;24;24;19;14729
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4272;1;128;24;24;21;21485
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;108;-;8;6;6;18;2698
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;141;1;40;20;20;18;15258
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;2701;-;10000;768;768;20;402526
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;147;8;40;20;20;18;10398
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;154;2;40;20;20;19;12069
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;203;-;8;8;8;21;2252
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;182;3;40;20;20;21;16621
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;264;1;4160;112;64;18;32022
~/Workplace/PSL/Smart_Induct/Evaluation/Hybrid_Logic.thy;4275;-;1040;64;64;21;225829
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;248;1;4160;112;64;21;54754
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;315;-;4;4;4;21;2509
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;307;1;40;20;20;19;17453
