~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;46;1;11;4;4;7;4;37;806
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;3869;1;19;1;1;4;1;37;3098
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;3910;-;13;2;2;3;2;35;610
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;3917;6;17;3;3;12;3;37;83758
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;3961;1;36;1;1;4;1;35;399443
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;3969;5;38;4;4;56;4;37;111962
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4121;1;27;1;1;4;1;37;4379
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4127;1;26;1;1;4;1;37;3952
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4133;2;19;2;2;4;2;37;4709
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4148;1;33;1;1;4;1;35;2956
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4232;2;25;5;5;32;5;35;10549
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4272;1;30;7;5;56;5;37;29802
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;4275;-;46;9;5;16;5;36;421900
~/Workplace/PSL/SeLFiE/Evaluation/Goodstein_Lambda.thy;392;-;102;19;5;320;5;27;3963843
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;147;-;26;8;5;16;5;34;4933
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;141;10;29;9;5;18;5;34;6125
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;108;-;41;4;4;48;4;34;8617
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;154;2;35;10;5;14;5;37;6887
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;203;-;38;6;5;7;5;37;3889
~/Workplace/PSL/SeLFiE/Evaluation/Goodstein_Lambda.thy;610;2;35;14;5;5;5;36;9673
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;315;-;12;5;5;9;5;37;1933
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;182;2;58;10;5;14;5;37;10575
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;334;3;23;5;5;9;5;34;1838
