~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;757;1;0;11020;35580;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;816;1;0;18047;67193;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;826;0;0;31450;33101;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;864;1;0;19857;35665;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;881;1;1;651;4166;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;887;0;0;34048;134176;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1003;1;1;290;2383;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1013;1;1;18933;27405;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1021;1;1;3;3;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1024;1;1;270;2356;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1033;1;1;7911;18273;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1094;1;1;362;2960;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1107;1;1;256;1533;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1109;1;1;480;1546;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1129;1;1;159;1228;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1132;1;1;8406;19637;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1153;1;1;7264;21875;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1168;1;1;7470;18189;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1205;1;1;12741;23496;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1222;1;1;485;2462;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1265;1;1;7650;25497;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1268;1;1;8231;18829;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1293;0;0;100566;56723;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1338;0;0;53613;58966;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1414;1;1;336;2515;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1423;1;1;18878;19392;
