;;;;;;;
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;395;-;1040;80;80;27;263822
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;442;-;512;88;88;27;45863
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;483;5;512;48;48;25;50232
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;509;-;120;32;32;26;15339
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;521;8;120;16;16;24;8053
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;524;1;20;12;12;25;3820
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;531;-;120;16;16;24;31527
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;555;-;256;72;72;27;39714
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;567;8;100;20;20;25;8683
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;613;1;60;36;36;27;20929
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;625;1;40;24;24;27;2600
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;631;3;60;36;36;27;13341
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;681;9;1040;48;48;27;22266
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;688;5;10000;96;96;27;51302
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;696;4;1040;32;32;27;18041
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;705;1;10000;64;64;24;34857
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;712;1;128;24;24;25;14407
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;725;1;10000;128;128;24;30370
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;735;1;10000;128;128;25;414161
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;744;1;10000;128;128;25;406021
~/Workplace/PSL/Smart_Induct/Evaluation/Goodstein_Lambda.thy;753;1;10000;64;64;24;120898
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;37;8;128;32;32;26;12415
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;47;1;128;32;32;27;38763
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;52;6;128;32;32;26;50920
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;185;-;3120;192;192;27;64937
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;191;-;3120;192;192;27;79682
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;195;7;2080;160;160;27;73216
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;201;7;2080;160;160;27;84778
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;238;7;2080;160;160;27;86075
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;244;-;2080;160;160;27;72345
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;264;-;2080;160;160;27;82891
~/Workplace/PSL/Smart_Induct/Evaluation/Nearest_Neighbors.thy;284;5;3120;192;192;27;130516
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;170;1;60;44;44;27;11396
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;174;1;640;80;72;27;34276
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;183;1;100;36;32;27;15405
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;224;1;512;136;136;27;43514
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;228;1;512;136;136;27;43692
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;237;1;384;112;112;27;55066
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;241;1;384;112;112;27;55358
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;249;1;512;136;136;27;79025
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;253;1;512;136;136;27;78531
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;259;1;640;96;96;27;53400
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;265;1;384;64;64;27;25959
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;279;1;384;64;64;27;14425
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;296;1;768;184;184;27;297346
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;302;1;640;160;160;27;251515
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;305;1;640;160;160;27;83390
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;308;1;512;136;136;27;42805
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;314;1;768;184;184;27;252064
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;318;1;640;160;160;27;82952
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;321;1;512;136;136;27;42576
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;327;1;80;56;56;27;47435
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;335;1;100;68;68;27;62098
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;344;1;140;60;60;27;144534
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;375;1;60;44;44;27;12920
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;379;1;60;28;28;27;5538
